percent_mc,mc_se,percent_mc_unw,mc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.382192,0.015805,0.429735,0.015514,982.0,Algeria,DZA,DZA,2020-05-25
0.439982,0.016149,0.479123,0.016046,958.0,Algeria,DZA,DZA,2020-05-26
0.414046,0.016164,0.452055,0.015997,949.0,Algeria,DZA,DZA,2020-05-27
0.475379,0.015524,0.491329,0.015508,1038.0,Algeria,DZA,DZA,2020-05-28
0.48002,0.015011,0.489189,0.015002,1110.0,Algeria,DZA,DZA,2020-05-29
0.463953,0.015158,0.496786,0.015119,1089.0,Algeria,DZA,DZA,2020-05-30
0.463953,0.015158,0.496786,0.015119,1089.0,Algeria,DZA,DZA,2020-05-30
0.485467,0.015656,0.47792,0.015664,1019.0,Algeria,DZA,DZA,2020-05-31
0.500096,0.017485,0.51467,0.017493,818.0,Algeria,DZA,DZA,2020-06-01
0.510861,0.016626,0.519912,0.016635,904.0,Algeria,DZA,DZA,2020-06-02
0.517429,0.017706,0.527638,0.017722,796.0,Algeria,DZA,DZA,2020-06-03
0.510439,0.019606,0.530046,0.019638,649.0,Algeria,DZA,DZA,2020-06-04
0.576219,0.018253,0.558704,0.018166,741.0,Algeria,DZA,DZA,2020-06-05
0.496973,0.018309,0.535666,0.018355,743.0,Algeria,DZA,DZA,2020-06-06
0.56296,0.019756,0.564184,0.019762,631.0,Algeria,DZA,DZA,2020-06-07
0.490423,0.018538,0.512363,0.018541,728.0,Algeria,DZA,DZA,2020-06-08
0.517307,0.019373,0.506747,0.019363,667.0,Algeria,DZA,DZA,2020-06-09
0.517307,0.019373,0.506747,0.019363,667.0,Algeria,DZA,DZA,2020-06-09
0.503847,0.019305,0.517139,0.019316,671.0,Algeria,DZA,DZA,2020-06-10
0.535305,0.019078,0.526239,0.019056,686.0,Algeria,DZA,DZA,2020-06-11
0.521328,0.015771,0.577393,0.015949,982.0,Algeria,DZA,DZA,2020-06-12
0.555014,0.016851,0.577907,0.016956,860.0,Algeria,DZA,DZA,2020-06-13
0.599464,0.018108,0.585695,0.018013,741.0,Algeria,DZA,DZA,2020-06-14
0.569196,0.018796,0.581159,0.018865,690.0,Algeria,DZA,DZA,2020-06-15
0.534483,0.019498,0.576983,0.019686,643.0,Algeria,DZA,DZA,2020-06-16
0.563697,0.019363,0.583975,0.019482,649.0,Algeria,DZA,DZA,2020-06-17
0.581475,0.019369,0.608491,0.019577,636.0,Algeria,DZA,DZA,2020-06-18
0.548711,0.019308,0.578626,0.019459,655.0,Algeria,DZA,DZA,2020-06-19
0.548711,0.019308,0.578626,0.019459,655.0,Algeria,DZA,DZA,2020-06-19
0.596844,0.017979,0.630194,0.018268,722.0,Algeria,DZA,DZA,2020-06-20
0.55298,0.018585,0.601439,0.018873,695.0,Algeria,DZA,DZA,2020-06-21
0.599684,0.019198,0.602151,0.019218,651.0,Algeria,DZA,DZA,2020-06-22
0.561878,0.018427,0.582985,0.018542,717.0,Algeria,DZA,DZA,2020-06-23
0.623756,0.018232,0.632857,0.018323,700.0,Algeria,DZA,DZA,2020-06-24
0.53065,0.019226,0.59084,0.019515,655.0,Algeria,DZA,DZA,2020-06-25
0.576056,0.017036,0.608273,0.017247,822.0,Algeria,DZA,DZA,2020-06-26
0.541125,0.01719,0.580606,0.017359,825.0,Algeria,DZA,DZA,2020-06-27
0.55399,0.017231,0.579075,0.017348,822.0,Algeria,DZA,DZA,2020-06-28
0.56412,0.017658,0.576531,0.017721,784.0,Algeria,DZA,DZA,2020-06-29
0.56412,0.017658,0.576531,0.017721,784.0,Algeria,DZA,DZA,2020-06-29
0.550865,0.017833,0.596306,0.018079,758.0,Algeria,DZA,DZA,2020-06-30
0.613122,0.01706,0.621755,0.017134,809.0,Algeria,DZA,DZA,2020-07-01
0.638597,0.019389,0.650165,0.019531,606.0,Algeria,DZA,DZA,2020-07-02
0.563328,0.018829,0.630699,0.01935,658.0,Algeria,DZA,DZA,2020-07-03
0.621938,0.018968,0.653968,0.019334,630.0,Algeria,DZA,DZA,2020-07-04
0.608799,0.017742,0.62938,0.017928,742.0,Algeria,DZA,DZA,2020-07-05
0.612746,0.017464,0.639366,0.017716,757.0,Algeria,DZA,DZA,2020-07-06
0.646124,0.017538,0.646505,0.017542,744.0,Algeria,DZA,DZA,2020-07-07
0.64389,0.017461,0.67972,0.01792,715.0,Algeria,DZA,DZA,2020-07-08
0.623337,0.017291,0.659574,0.017681,752.0,Algeria,DZA,DZA,2020-07-09
0.623337,0.017291,0.659574,0.017681,752.0,Algeria,DZA,DZA,2020-07-09
0.620893,0.016374,0.659118,0.01676,839.0,Algeria,DZA,DZA,2020-07-10
0.645298,0.015119,0.69924,0.015773,921.0,Algeria,DZA,DZA,2020-07-11
0.613483,0.01637,0.655213,0.016771,844.0,Algeria,DZA,DZA,2020-07-12
0.688756,0.015757,0.699292,0.015909,848.0,Algeria,DZA,DZA,2020-07-13
0.616994,0.016179,0.679472,0.016853,833.0,Algeria,DZA,DZA,2020-07-14
0.68208,0.015744,0.705602,0.016086,839.0,Algeria,DZA,DZA,2020-07-15
0.646912,0.015771,0.698937,0.016432,847.0,Algeria,DZA,DZA,2020-07-16
0.65742,0.015231,0.689394,0.015621,924.0,Algeria,DZA,DZA,2020-07-17
0.687238,0.015161,0.697497,0.015302,919.0,Algeria,DZA,DZA,2020-07-18
0.618564,0.01597,0.678738,0.016612,856.0,Algeria,DZA,DZA,2020-07-19
0.618564,0.01597,0.678738,0.016612,856.0,Algeria,DZA,DZA,2020-07-19
0.670174,0.015629,0.701632,0.01606,858.0,Algeria,DZA,DZA,2020-07-20
0.674019,0.016753,0.711749,0.017337,732.0,Algeria,DZA,DZA,2020-07-21
0.655285,0.018257,0.673222,0.0185,661.0,Algeria,DZA,DZA,2020-07-22
0.660992,0.01597,0.715,0.016747,800.0,Algeria,DZA,DZA,2020-07-23
0.680206,0.01662,0.695313,0.016841,768.0,Algeria,DZA,DZA,2020-07-24
0.63582,0.016028,0.691106,0.016693,832.0,Algeria,DZA,DZA,2020-07-25
0.66655,0.016516,0.688691,0.016816,787.0,Algeria,DZA,DZA,2020-07-26
0.681012,0.016442,0.708497,0.016862,765.0,Algeria,DZA,DZA,2020-07-27
0.699776,0.01662,0.715447,0.016884,738.0,Algeria,DZA,DZA,2020-07-28
0.711203,0.016539,0.700521,0.016364,768.0,Algeria,DZA,DZA,2020-07-29
0.711203,0.016539,0.700521,0.016364,768.0,Algeria,DZA,DZA,2020-07-29
0.679783,0.018526,0.694669,0.018768,619.0,Algeria,DZA,DZA,2020-07-30
0.656603,0.019193,0.692573,0.019751,579.0,Algeria,DZA,DZA,2020-07-31
0.686774,0.018956,0.693086,0.019062,593.0,Algeria,DZA,DZA,2020-08-01
0.654588,0.01818,0.683969,0.018594,655.0,Algeria,DZA,DZA,2020-08-02
0.682318,0.018474,0.701954,0.018804,614.0,Algeria,DZA,DZA,2020-08-03
0.670701,0.0183,0.685271,0.018519,645.0,Algeria,DZA,DZA,2020-08-04
0.613212,0.019318,0.682131,0.020205,582.0,Algeria,DZA,DZA,2020-08-05
0.704637,0.020048,0.689139,0.01976,534.0,Algeria,DZA,DZA,2020-08-06
0.603304,0.020219,0.672222,0.021072,540.0,Algeria,DZA,DZA,2020-08-07
0.608524,0.022056,0.626556,0.022255,482.0,Algeria,DZA,DZA,2020-08-08
0.608524,0.022056,0.626556,0.022255,482.0,Algeria,DZA,DZA,2020-08-08
0.682263,0.021455,0.711409,0.022047,447.0,Algeria,DZA,DZA,2020-08-09
0.673051,0.020059,0.693762,0.020415,529.0,Algeria,DZA,DZA,2020-08-10
0.640389,0.021174,0.674134,0.021679,491.0,Algeria,DZA,DZA,2020-08-11
0.640501,0.021986,0.658798,0.022253,466.0,Algeria,DZA,DZA,2020-08-12
0.642683,0.022636,0.646532,0.022691,447.0,Algeria,DZA,DZA,2020-08-13
0.689348,0.0216,0.676596,0.021368,470.0,Algeria,DZA,DZA,2020-08-14
0.663909,0.022423,0.654102,0.022268,451.0,Algeria,DZA,DZA,2020-08-15
0.631356,0.02255,0.665148,0.023052,439.0,Algeria,DZA,DZA,2020-08-16
0.667616,0.020925,0.667323,0.020921,508.0,Algeria,DZA,DZA,2020-08-17
0.638699,0.022628,0.665138,0.023032,436.0,Algeria,DZA,DZA,2020-08-18
0.638699,0.022628,0.665138,0.023032,436.0,Algeria,DZA,DZA,2020-08-18
0.65573,0.023666,0.701333,0.024568,375.0,Algeria,DZA,DZA,2020-08-19
0.663237,0.03493,0.677778,0.035324,180.0,Algeria,DZA,DZA,2020-08-20
0.524672,0.031077,0.60241,0.031711,249.0,Algeria,DZA,DZA,2020-08-21
0.631482,0.025037,0.66573,0.025603,356.0,Algeria,DZA,DZA,2020-08-22
0.63133,0.047841,0.637255,0.048005,102.0,Algeria,DZA,DZA,2020-08-23
0.53827,0.038643,0.630573,0.039915,157.0,Algeria,DZA,DZA,2020-08-24
0.547201,0.044469,0.593496,0.045066,123.0,Algeria,DZA,DZA,2020-08-25
0.607321,0.046855,0.54386,0.04594,114.0,Algeria,DZA,DZA,2020-08-27
0.659114,0.040271,0.661871,0.04035,139.0,Algeria,DZA,DZA,2020-08-28
0.659114,0.040271,0.661871,0.04035,139.0,Algeria,DZA,DZA,2020-08-28
0.578088,0.041204,0.594406,0.041444,143.0,Algeria,DZA,DZA,2020-08-29
0.695977,0.036653,0.717105,0.037434,152.0,Algeria,DZA,DZA,2020-08-30
0.572881,0.04697,0.585586,0.047164,111.0,Algeria,DZA,DZA,2020-08-31
0.61523,0.044577,0.646552,0.04537,116.0,Algeria,DZA,DZA,2020-09-01
0.493316,0.04285,0.562963,0.04319,135.0,Algeria,DZA,DZA,2020-09-02
0.545492,0.040666,0.56,0.040792,150.0,Algeria,DZA,DZA,2020-09-03
0.611774,0.038738,0.642857,0.0394,154.0,Algeria,DZA,DZA,2020-09-04
0.588634,0.040102,0.548387,0.039653,155.0,Algeria,DZA,DZA,2020-09-05
0.609412,0.049431,0.59,0.049034,100.0,Algeria,DZA,DZA,2020-09-06
0.7207,0.047937,0.615385,0.044207,104.0,Algeria,DZA,DZA,2020-09-08
0.545914,0.045931,0.57265,0.046228,117.0,Algeria,DZA,DZA,2020-09-09
0.493738,0.048062,0.522936,0.048109,109.0,Algeria,DZA,DZA,2020-09-10
0.553808,0.048094,0.513761,0.047833,109.0,Algeria,DZA,DZA,2020-09-18
0.509979,0.045927,0.586207,0.046616,116.0,Algeria,DZA,DZA,2020-09-19
0.441563,0.049449,0.524272,0.049168,103.0,Algeria,DZA,DZA,2020-09-22
0.600985,0.048152,0.605769,0.048251,104.0,Algeria,DZA,DZA,2020-09-23
0.562302,0.050252,0.5,0.04986,100.0,Algeria,DZA,DZA,2020-09-24
0.511403,0.044707,0.564516,0.045072,124.0,Algeria,DZA,DZA,2020-09-26
0.571606,0.044281,0.53125,0.04391,128.0,Algeria,DZA,DZA,2020-09-27
0.571606,0.044281,0.53125,0.04391,128.0,Algeria,DZA,DZA,2020-09-27
0.373683,0.042556,0.456522,0.041332,138.0,Algeria,DZA,DZA,2020-09-28
0.488744,0.041382,0.541096,0.041512,146.0,Algeria,DZA,DZA,2020-09-29
0.547067,0.039454,0.55,0.039477,160.0,Algeria,DZA,DZA,2020-10-02
0.486486,0.036368,0.494737,0.036356,190.0,Algeria,DZA,DZA,2020-10-03
0.602837,0.035909,0.549223,0.035313,193.0,Algeria,DZA,DZA,2020-10-04
0.530594,0.041839,0.556338,0.042029,142.0,Algeria,DZA,DZA,2020-10-05
0.598254,0.039191,0.565217,0.038758,161.0,Algeria,DZA,DZA,2020-10-06
0.498988,0.044042,0.574803,0.044543,127.0,Algeria,DZA,DZA,2020-10-07
0.498988,0.044042,0.574803,0.044543,127.0,Algeria,DZA,DZA,2020-10-07
0.351485,0.041488,0.479452,0.039649,146.0,Algeria,DZA,DZA,2020-10-09
0.535714,0.038836,0.551515,0.038944,165.0,Algeria,DZA,DZA,2020-10-10
0.503931,0.04988,0.534653,0.049998,101.0,Algeria,DZA,DZA,2020-10-12
0.516748,0.04692,0.535088,0.04701,114.0,Algeria,DZA,DZA,2020-10-13
0.525954,0.049666,0.529412,0.049685,102.0,Algeria,DZA,DZA,2020-10-14
0.457031,0.048818,0.432692,0.049084,104.0,Algeria,DZA,DZA,2020-10-15
0.448265,0.04988,0.465347,0.049732,101.0,Algeria,DZA,DZA,2020-10-18
0.461994,0.049666,0.529412,0.049608,102.0,Algeria,DZA,DZA,2020-10-23
0.547978,0.049431,0.59,0.05002,100.0,Algeria,DZA,DZA,2020-10-25
0.544019,0.039058,0.536585,0.039011,164.0,Algeria,DZA,DZA,2020-10-27
0.544019,0.039058,0.536585,0.039011,164.0,Algeria,DZA,DZA,2020-10-27
0.52651,0.035759,0.52551,0.035755,196.0,Algeria,DZA,DZA,2020-10-28
0.544916,0.035793,0.581152,0.036127,191.0,Algeria,DZA,DZA,2020-10-29
0.560837,0.033397,0.535714,0.033234,224.0,Algeria,DZA,DZA,2020-10-30
0.495988,0.035315,0.565657,0.035622,198.0,Algeria,DZA,DZA,2020-10-31
0.5994,0.033771,0.584112,0.033576,214.0,Algeria,DZA,DZA,2020-11-01
0.528459,0.036862,0.551913,0.037002,183.0,Algeria,DZA,DZA,2020-11-02
0.623472,0.03534,0.601036,0.034967,193.0,Algeria,DZA,DZA,2020-11-03
0.550037,0.03173,0.53629,0.031655,248.0,Algeria,DZA,DZA,2020-11-04
0.616163,0.031334,0.615702,0.031327,242.0,Algeria,DZA,DZA,2020-11-05
0.572603,0.031777,0.598326,0.032067,239.0,Algeria,DZA,DZA,2020-11-06
0.572603,0.031777,0.598326,0.032067,239.0,Algeria,DZA,DZA,2020-11-06
0.581697,0.03234,0.61674,0.032813,227.0,Algeria,DZA,DZA,2020-11-07
0.696415,0.03303,0.64455,0.03173,211.0,Algeria,DZA,DZA,2020-11-08
0.701486,0.031722,0.696682,0.031578,211.0,Algeria,DZA,DZA,2020-11-09
0.64274,0.031798,0.653333,0.032017,225.0,Algeria,DZA,DZA,2020-11-10
0.676917,0.030187,0.682008,0.030314,239.0,Algeria,DZA,DZA,2020-11-11
0.73036,0.036555,0.69375,0.035193,160.0,Algeria,DZA,DZA,2020-11-12
0.784106,0.0305,0.792135,0.030926,178.0,Algeria,DZA,DZA,2020-11-13
0.701039,0.034102,0.701657,0.034123,181.0,Algeria,DZA,DZA,2020-11-14
0.65047,0.031227,0.690909,0.032221,220.0,Algeria,DZA,DZA,2020-11-15
0.70106,0.036484,0.702532,0.036536,158.0,Algeria,DZA,DZA,2020-11-16
0.70106,0.036484,0.702532,0.036536,158.0,Algeria,DZA,DZA,2020-11-16
0.715824,0.034293,0.710227,0.034094,176.0,Algeria,DZA,DZA,2020-11-17
0.798792,0.025684,0.742268,0.023542,291.0,Algeria,DZA,DZA,2020-11-18
0.704168,0.027119,0.764228,0.029159,246.0,Algeria,DZA,DZA,2020-11-19
0.789302,0.022161,0.776836,0.021705,354.0,Algeria,DZA,DZA,2020-11-20
0.723099,0.024102,0.755486,0.025093,319.0,Algeria,DZA,DZA,2020-11-21
0.692353,0.025211,0.75,0.026871,296.0,Algeria,DZA,DZA,2020-11-22
0.703796,0.020687,0.759346,0.022096,428.0,Algeria,DZA,DZA,2020-11-23
0.737906,0.021278,0.755501,0.021772,409.0,Algeria,DZA,DZA,2020-11-24
0.743369,0.021602,0.745098,0.02165,408.0,Algeria,DZA,DZA,2020-11-25
0.736928,0.022394,0.777457,0.023705,346.0,Algeria,DZA,DZA,2020-11-26
0.736928,0.022394,0.777457,0.023705,346.0,Algeria,DZA,DZA,2020-11-26
0.719247,0.02142,0.750611,0.022247,409.0,Algeria,DZA,DZA,2020-11-27
0.772104,0.0197,0.778027,0.019885,446.0,Algeria,DZA,DZA,2020-11-28
0.727984,0.021955,0.75853,0.022828,381.0,Algeria,DZA,DZA,2020-11-29
0.779685,0.021926,0.766756,0.021489,373.0,Algeria,DZA,DZA,2020-11-30
0.72798,0.022627,0.776471,0.024169,340.0,Algeria,DZA,DZA,2020-12-01
0.767798,0.021487,0.789474,0.022254,361.0,Algeria,DZA,DZA,2020-12-02
0.773273,0.024142,0.753125,0.023444,320.0,Algeria,DZA,DZA,2020-12-03
0.739083,0.020301,0.772834,0.021276,427.0,Algeria,DZA,DZA,2020-12-04
0.786951,0.0197,0.816537,0.020841,387.0,Algeria,DZA,DZA,2020-12-05
0.736968,0.020528,0.757437,0.021086,437.0,Algeria,DZA,DZA,2020-12-06
0.736968,0.020528,0.757437,0.021086,437.0,Algeria,DZA,DZA,2020-12-06
0.724067,0.022783,0.721649,0.022721,388.0,Algeria,DZA,DZA,2020-12-07
0.78952,0.021942,0.777778,0.021515,360.0,Algeria,DZA,DZA,2020-12-08
0.669238,0.021935,0.752577,0.023916,388.0,Algeria,DZA,DZA,2020-12-09
0.768625,0.021434,0.791667,0.022257,360.0,Algeria,DZA,DZA,2020-12-10
0.735964,0.022092,0.774373,0.023298,359.0,Algeria,DZA,DZA,2020-12-11
0.69944,0.022594,0.742021,0.023677,376.0,Algeria,DZA,DZA,2020-12-12
0.723801,0.023567,0.758308,0.024613,331.0,Algeria,DZA,DZA,2020-12-13
0.721208,0.020124,0.75,0.020839,464.0,Algeria,DZA,DZA,2020-12-14
0.755026,0.020307,0.767281,0.020668,434.0,Algeria,DZA,DZA,2020-12-15
0.67801,0.021352,0.734266,0.022585,429.0,Algeria,DZA,DZA,2020-12-16
0.67801,0.021352,0.734266,0.022585,429.0,Algeria,DZA,DZA,2020-12-16
0.679436,0.021304,0.7625,0.023364,400.0,Algeria,DZA,DZA,2020-12-17
0.734638,0.021322,0.754902,0.021886,408.0,Algeria,DZA,DZA,2020-12-18
0.710096,0.022717,0.73545,0.023368,378.0,Algeria,DZA,DZA,2020-12-19
0.657495,0.021649,0.735577,0.023295,416.0,Algeria,DZA,DZA,2020-12-20
0.741545,0.022811,0.767442,0.023638,344.0,Algeria,DZA,DZA,2020-12-21
0.772197,0.021428,0.794944,0.02226,356.0,Algeria,DZA,DZA,2020-12-22
0.746343,0.023102,0.741667,0.022964,360.0,Algeria,DZA,DZA,2020-12-23
0.692376,0.022756,0.72846,0.023613,383.0,Algeria,DZA,DZA,2020-12-24
0.715312,0.023395,0.742857,0.024156,350.0,Algeria,DZA,DZA,2020-12-25
0.721783,0.023024,0.737705,0.023456,366.0,Algeria,DZA,DZA,2020-12-26
0.624153,0.041662,0.661538,0.042644,130.0,Angola,AGO,AGO,2020-05-03
0.676712,0.037385,0.697368,0.038063,152.0,Angola,AGO,AGO,2020-05-04
0.73,0.038174,0.751938,0.039241,129.0,Angola,AGO,AGO,2020-05-05
0.678674,0.035547,0.700599,0.036245,167.0,Angola,AGO,AGO,2020-05-06
0.774879,0.03411,0.759494,0.033333,158.0,Angola,AGO,AGO,2020-05-07
0.785111,0.031954,0.767045,0.031049,176.0,Angola,AGO,AGO,2020-05-08
0.7197,0.035045,0.751634,0.036431,153.0,Angola,AGO,AGO,2020-05-09
0.687113,0.034725,0.709302,0.035458,172.0,Angola,AGO,AGO,2020-05-10
0.687113,0.034725,0.709302,0.035458,172.0,Angola,AGO,AGO,2020-05-10
0.748018,0.036228,0.733333,0.035567,150.0,Angola,AGO,AGO,2020-05-11
0.753796,0.033636,0.756098,0.033743,164.0,Angola,AGO,AGO,2020-05-12
0.783997,0.038009,0.801802,0.039237,111.0,Angola,AGO,AGO,2020-05-13
0.798696,0.036105,0.772059,0.03451,136.0,Angola,AGO,AGO,2020-05-14
0.803841,0.031656,0.807692,0.031895,156.0,Angola,AGO,AGO,2020-05-15
0.739004,0.037401,0.735714,0.037251,140.0,Angola,AGO,AGO,2020-05-16
0.808691,0.03355,0.782895,0.032009,152.0,Angola,AGO,AGO,2020-05-17
0.747089,0.031091,0.780899,0.032673,178.0,Angola,AGO,AGO,2020-05-18
0.793857,0.029783,0.794595,0.029823,185.0,Angola,AGO,AGO,2020-05-19
0.731325,0.033133,0.742857,0.033604,175.0,Angola,AGO,AGO,2020-05-20
0.731325,0.033133,0.742857,0.033604,175.0,Angola,AGO,AGO,2020-05-20
0.774649,0.030212,0.788043,0.030886,184.0,Angola,AGO,AGO,2020-05-21
0.799728,0.030769,0.8,0.030785,170.0,Angola,AGO,AGO,2020-05-22
0.862077,0.031738,0.842105,0.030013,133.0,Angola,AGO,AGO,2020-05-23
0.886301,0.02812,0.868966,0.026454,145.0,Angola,AGO,AGO,2020-05-24
0.778125,0.032793,0.763314,0.032057,169.0,Angola,AGO,AGO,2020-05-25
0.716052,0.033694,0.759259,0.035537,162.0,Angola,AGO,AGO,2020-05-26
0.864088,0.025451,0.87574,0.02644,169.0,Angola,AGO,AGO,2020-05-27
0.811717,0.030339,0.813253,0.030434,166.0,Angola,AGO,AGO,2020-05-28
0.791356,0.032253,0.796178,0.032533,157.0,Angola,AGO,AGO,2020-05-29
0.811665,0.032988,0.79085,0.031713,153.0,Angola,AGO,AGO,2020-05-30
0.811665,0.032988,0.79085,0.031713,153.0,Angola,AGO,AGO,2020-05-30
0.851434,0.024311,0.856459,0.024661,209.0,Angola,AGO,AGO,2020-05-31
0.888776,0.029637,0.861314,0.02696,137.0,Angola,AGO,AGO,2020-06-01
0.843733,0.028645,0.848101,0.028979,158.0,Angola,AGO,AGO,2020-06-02
0.870191,0.030409,0.861538,0.029591,130.0,Angola,AGO,AGO,2020-06-03
0.843691,0.031901,0.863248,0.033717,117.0,Angola,AGO,AGO,2020-06-04
0.802478,0.038182,0.811321,0.038853,106.0,Angola,AGO,AGO,2020-06-06
0.803305,0.038182,0.811321,0.038792,106.0,Angola,AGO,AGO,2020-06-07
0.855647,0.034874,0.86,0.035322,100.0,Angola,AGO,AGO,2020-06-08
0.878271,0.034241,0.862745,0.032535,102.0,Angola,AGO,AGO,2020-06-09
0.878271,0.034241,0.862745,0.032535,102.0,Angola,AGO,AGO,2020-06-09
0.886603,0.030876,0.877193,0.029828,114.0,Angola,AGO,AGO,2020-06-10
0.85695,0.033818,0.830645,0.03157,124.0,Angola,AGO,AGO,2020-06-11
0.914492,0.028247,0.901786,0.026542,112.0,Angola,AGO,AGO,2020-06-12
0.864047,0.03224,0.852459,0.031158,122.0,Angola,AGO,AGO,2020-06-13
0.77883,0.035729,0.834862,0.039937,109.0,Angola,AGO,AGO,2020-06-14
0.802073,0.037118,0.82243,0.0387,107.0,Angola,AGO,AGO,2020-06-15
0.820118,0.03324,0.847458,0.035509,118.0,Angola,AGO,AGO,2020-06-16
0.859824,0.030689,0.851852,0.029991,135.0,Angola,AGO,AGO,2020-06-17
0.751812,0.041578,0.741071,0.041,112.0,Angola,AGO,AGO,2020-06-18
0.784405,0.039428,0.81,0.041331,100.0,Angola,AGO,AGO,2020-06-19
0.784405,0.039428,0.81,0.041331,100.0,Angola,AGO,AGO,2020-06-19
0.885516,0.032414,0.86087,0.029821,115.0,Angola,AGO,AGO,2020-06-20
0.833292,0.03398,0.838983,0.034457,118.0,Angola,AGO,AGO,2020-06-22
0.917535,0.029182,0.88,0.024702,125.0,Angola,AGO,AGO,2020-06-23
0.804813,0.03795,0.807339,0.038138,109.0,Angola,AGO,AGO,2020-06-25
0.874295,0.033721,0.859813,0.0322,107.0,Angola,AGO,AGO,2020-06-27
0.842312,0.034446,0.822581,0.032861,124.0,Angola,AGO,AGO,2020-06-28
0.913431,0.029901,0.885965,0.026453,114.0,Angola,AGO,AGO,2020-06-29
0.913431,0.029901,0.885965,0.026453,114.0,Angola,AGO,AGO,2020-06-29
0.920828,0.029626,0.878049,0.024445,123.0,Angola,AGO,AGO,2020-06-30
0.853132,0.038404,0.815534,0.035049,103.0,Angola,AGO,AGO,2020-07-01
0.856691,0.035866,0.84466,0.034694,103.0,Angola,AGO,AGO,2020-07-04
0.867356,0.031482,0.860656,0.030835,122.0,Angola,AGO,AGO,2020-07-06
0.795,0.037276,0.826923,0.039778,104.0,Angola,AGO,AGO,2020-07-07
0.929447,0.027202,0.915094,0.024991,106.0,Angola,AGO,AGO,2020-07-09
0.929447,0.027202,0.915094,0.024991,106.0,Angola,AGO,AGO,2020-07-09
0.913265,0.031153,0.891089,0.028145,101.0,Angola,AGO,AGO,2020-07-11
0.858682,0.033333,0.866667,0.034158,105.0,Angola,AGO,AGO,2020-07-15
0.896684,0.031901,0.863248,0.02826,117.0,Angola,AGO,AGO,2020-07-16
0.870045,0.036956,0.828571,0.032972,105.0,Angola,AGO,AGO,2020-07-17
0.917643,0.027299,0.90991,0.026211,111.0,Angola,AGO,AGO,2020-07-18
0.863916,0.033214,0.857143,0.032544,112.0,Angola,AGO,AGO,2020-07-20
0.775174,0.040202,0.8,0.041957,100.0,Angola,AGO,AGO,2020-07-25
0.91871,0.030382,0.888889,0.026419,108.0,Angola,AGO,AGO,2020-07-27
0.879459,0.031013,0.862903,0.029358,124.0,Angola,AGO,AGO,2020-07-28
0.907333,0.036187,0.843137,0.028853,102.0,Angola,AGO,AGO,2020-08-11
0.773603,0.008413,0.78692,0.008598,2370.0,Argentina,ARG,ARG,2020-04-23
0.790987,0.00837,0.791596,0.008379,2356.0,Argentina,ARG,ARG,2020-04-24
0.767722,0.008291,0.768133,0.008296,2592.0,Argentina,ARG,ARG,2020-04-25
0.783358,0.007756,0.789017,0.007832,2768.0,Argentina,ARG,ARG,2020-04-26
0.788315,0.007953,0.798663,0.008102,2543.0,Argentina,ARG,ARG,2020-04-27
0.751579,0.007815,0.771468,0.008042,2888.0,Argentina,ARG,ARG,2020-04-28
0.751451,0.008464,0.763586,0.008609,2521.0,Argentina,ARG,ARG,2020-04-29
0.781877,0.008236,0.786435,0.008299,2477.0,Argentina,ARG,ARG,2020-04-30
0.781877,0.008236,0.786435,0.008299,2477.0,Argentina,ARG,ARG,2020-04-30
0.779338,0.008153,0.7896,0.008296,2500.0,Argentina,ARG,ARG,2020-05-01
0.791265,0.008605,0.795362,0.008669,2199.0,Argentina,ARG,ARG,2020-05-02
0.788855,0.005969,0.794246,0.006026,4588.0,Argentina,ARG,ARG,2020-05-03
0.786868,0.005881,0.778089,0.005796,4993.0,Argentina,ARG,ARG,2020-05-04
0.775793,0.005891,0.79061,0.006039,4771.0,Argentina,ARG,ARG,2020-05-05
0.785255,0.00581,0.79074,0.005865,4903.0,Argentina,ARG,ARG,2020-05-06
0.814642,0.005812,0.811851,0.005779,4523.0,Argentina,ARG,ARG,2020-05-07
0.811841,0.005508,0.822527,0.005635,4812.0,Argentina,ARG,ARG,2020-05-08
0.813211,0.005578,0.831008,0.005801,4515.0,Argentina,ARG,ARG,2020-05-09
0.833489,0.005431,0.836788,0.005474,4632.0,Argentina,ARG,ARG,2020-05-10
0.833489,0.005431,0.836788,0.005474,4632.0,Argentina,ARG,ARG,2020-05-10
0.818118,0.005754,0.826187,0.005857,4338.0,Argentina,ARG,ARG,2020-05-11
0.826167,0.005932,0.83346,0.006034,3945.0,Argentina,ARG,ARG,2020-05-12
0.834465,0.006142,0.840653,0.006237,3552.0,Argentina,ARG,ARG,2020-05-13
0.839248,0.005695,0.849708,0.005853,3939.0,Argentina,ARG,ARG,2020-05-14
0.829316,0.005583,0.85022,0.005887,4086.0,Argentina,ARG,ARG,2020-05-15
0.843909,0.005442,0.853722,0.005589,4218.0,Argentina,ARG,ARG,2020-05-16
0.818909,0.005404,0.847003,0.005781,4438.0,Argentina,ARG,ARG,2020-05-17
0.823489,0.005426,0.839336,0.005634,4581.0,Argentina,ARG,ARG,2020-05-18
0.83951,0.005212,0.856417,0.005456,4527.0,Argentina,ARG,ARG,2020-05-19
0.848632,0.005366,0.853042,0.005432,4355.0,Argentina,ARG,ARG,2020-05-20
0.848632,0.005366,0.853042,0.005432,4355.0,Argentina,ARG,ARG,2020-05-20
